,name,Reviews,polarity,sentiment
4.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Great. Love it.,0.65,Positive
5.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I researched the purchase of a Kindle for a long time. I couldn't decide whether or not it was worth buying a dedicated e-reader. Boy am I glad I made this purchase. The downside to Amazon's online selling of Kindle 3 is that the customers don't get to see it in person. It is much better in person. This may sound stupid, but when I got my new Kindle, I thought there was a stuck-on overlay on the screen containing a diagram of the unit's buttons, etc. I actually tried to peel it off. Doh! The e-ink on this unit is THAT good. I didn't realize that I was staring at the actual display. I also didn't realize that no power is required until the display changes. (thus the great battery life) I do a lot of reading, but was facing the prospect of reading less or buying large type books because of my variable and deteriorating eyesight. The new Kindle has been a godsend. Now, I can decide the size of type I need depending on my level of fatigue among other things. The weight and ergonomics are very good. For someone, like me, with neuropathy in his hands, it is extremely easy to manage and enjoyable to own. To me, it is easier to read than print books. The ease of navigation is great as is the speed. The battery life, so far, has been extraordinary. It easily connected to our home Wi-Fi, which by design does not broadcast an SSID. It downloads books so fast that I almost thought they were not completely received. I did not buy the 3G version because of the price difference and the fact that there is no coverage where I live. If you are not constantly traveling, I don't see the need to spend the extra bucks, but that is a matter of personal choice. For those who have no Wi-Fi at home, remember that you can always download the material to your computer and transfer it via USB.Read more",0.24805699855699856,Positive
6.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","This thing has captured my wife's heart. She reads every where, all the time. Vacation, on the way to church, At bedtime and far beyond. Books are so easy to get from the kindle itself It fits in her purse, I have to repeat everything , I always get, right after this chapter . Do not buy this for someone you want share LIFE with.",0.273015873015873,Positive
7.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I got my Kindle a few years ago and barely used it. Recently I discovered it again and have been using it daily, always in a hard protective case as it has been from day 1. Yesterday I opened the cover ready to read and discovered the screen had apparently cracked, seemingly for no apparent reason (no extreme temperatures, dropping, pressure, etc.). A quick Google search revealed this is a common problem, especially for my model, which made me think Amazon would replace the device for me due to the obvious design flaw. Not a chance though. Despite endless reports of this problem popping up through simple internet searches the representative I spoke to denied this was a common problem and was only able to offer me a very slight discount on a new product. Not sure it is worth the investment again - thinking it is better to stick to reading on my iPad, which is equipped with indestructible Gorilla Glass. Bottom line: do not buy a Kindle if you want a lasting product",0.01195454545454545,Positive
8.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","It was excellent for me in one moment when I was able to use it onboard cruise ship while ship was in international water with it's own 3G or EDGE cellphone network. Once they stop this way of using around 5 months ago, now I can use it only when I am in the states.",0.42000000000000004,Positive
9.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","Bought for my husband for Christmas and I have to admit that I use it much more than he does, I love this product even though it has been updated with newer versions. I like to have something with just books. Easy to use, screen is easy to read, battery life long. I use it at the beach and for travel. Nice to have",0.40277777777777773,Positive
10.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",It simply works even after 3.5 years of constant use. The battery is OK. Display looks the same. System is stable and reasonably responsive.,0.13999999999999999,Positive
11.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I would highly recommend them to everyone. Got it when I was told that I would get it. Very happy.,0.58,Positive
12.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Through all of my research this was the best value for what I was looking for in an e-reader with additional options I was not sure I would use or not. Turns I do because of the ease of usage.,0.375,Positive
13.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Pretty decent tablet. Good for mindless games and Netflix. You get what you pay for.,0.22916666666666669,Positive
14.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Much more memory that my prior kindles. Luv that I can add a sd card for extra storage,0.16666666666666666,Positive
15.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","good quality, low cost compare to iPad, i like this.",0.35,Positive
16.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I was going to have to be face down after eye surgery recently and decided to get a tablet to be able to look at the internet and movies on something other than my phone. While there are ones which have more features (and better software), the Fire HD8 had a good price and was available. It had gotten good reviews, and it performs well, with great battery life. If you're looking for a good, basic tablet, this is a nice option.",0.3938034188034188,Positive
17.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I love the tablets HD picture is beautiful. The fire tablet is very fast to load and is easy to use. Great tablet.,0.5686666666666668,Positive
18.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",This is very nice for a little over 100.00 dollars. It took a bit to get use to after using a iPad. I got this to travel with or take to the beach nice size very lightweight.,0.34812499999999996,Positive
19.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I couldn't get the tablet to work with my WiFi so I returned it and bought a Samsung A-8.,0.0,Moderate
20.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","This tablet is small, compact and easy to handle. It's easy to figure out the main functions. My one complaint is that it does not support some big apps such as Dropbox or Google Drive.",0.06904761904761905,Positive
21.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I'm a Windows person & this is not Windows. I'm still learning. I am happy with the size as it fits easily in to my purse, but I HATE touch items - I always seem to touch the wrong area (like spelling something, I go for a letter & get one of the letters next to - so it slows down my typing - one of the reasons I don't have a smartphone). All in all it's pretty good. I guess I would recommend it because it's the way this world is turning. However, they don't make a glass protective screen cover - only plastic.",0.0808641975308642,Positive
22.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Ordered for my daughter to replace an older version and she loves it. Larger screen and colored case are a big plus.,0.05555555555555555,Positive
23.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I have not set up tablet, geeks squad to do so Monday April 3 2017",0.0,Moderate
24.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Have been using this for a while and never believe it would be so handy and helpful. Product features are good and is quite handy to carry anywhere.,0.6333333333333333,Positive
25.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I love the internet, tweeting and facebook. No computers can complete me!! My kindle takes care of all my needs ;) !!!Juju",0.3815104166666667,Positive
26.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I like it. It keeps my granddaughter business and great apps too.,0.8,Positive
27.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","She loves it, the only problem I have is getting it away from her, even while riding in vehicles. LOL",0.4,Positive
28.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I bought this because I have ebooks in college. Not only could I not get my ebook. I called the school IT department. They could not either. My semester was already started. The sales representative at the store told me this is what I needed. I ended up buying a tablet from my phone carrier and my ebooks were right there in less than 5 minutes with the schools IT department help.,0.03968253968253968,Positive
29.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Wife really likes it. Works great& likes the front & back camera.,0.3333333333333333,Positive
30.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I bought this kindle for my 11yr old granddaughter for Christmas. Me and my husband both had kindles several years prior, and she and my 6 year old grandson love watching and playing on them. Both children have all kinds of game systems but use the kindle way more. My 6 yr old grandson still plays with mine and loves watching you tube, videos and playing games on it. He has several game systems, Xbox, sega, ds but still uses my kindle all the time over those systems.my husband used his all the time for everything from internet to watching movies and shows. I'm getting ready to buy my grandson a new kindle( mine is a bit older and has cracked screen now but still works good).He would like one to call his own. I'm looking at a 16 GB or 32 GB.they are really durable and tough.",0.08838383838383838,Positive
31.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","This is my first Fire Kindle. I love it. It is fast, and has good internet. It gives me quick access to all my Kindle library. I found out it's easier to scroll through the pages than when using Kindle Touch.",0.3966666666666666,Positive
32.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","Fast on internet, easy connection. Easy to use. Clear display. Was looking at iPad mini. After reading reviews of both Kindle fire and iPad I bought the Kindle for so much less $$$ And I don't have to put up the Apple's native apps etc.",0.2,Positive
33.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Thanks. We really like this tablet . It's easy to use,0.2777777777777778,Positive
34.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",All I wanted was a Kindle to read books. I got this instead!! Excellent choice because I can read books and do so much more!!,0.890625,Positive
35.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I had to return this product as it was not compatible with things such as Facebook and Itunes... which is what I needed it for. Great if you are into books and streaming movies!,0.5,Positive
36.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","Love this Kindle. There are to many apps and games offered for download. Love the book selection Easy to navigate The charger seems a bit loose, though",0.3712820512820513,Positive
37.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I like the ease of use and good support from Amazon. A reasonable price for a versatile tablet.,0.44999999999999996,Positive
38.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","This tablet is excellent considering the price. It has a very clear display, is a fairly large tablet, and has plenty of memory to store a lot of apps, music, pictures and more. Considering the price, this tablet has the best value out of all tablets to date in my opinion.",0.5688571428571428,Positive
39.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I've had lots of tablets in the past, mostly from the Samsung line, but this is my first Amazon Fire, so I want to write this review for others who have never tried one of these. At the time that this was written, Alexa had not been added to the tablet.First, while this device runs an Android type of operating system, Amazon puts its own spin on the operating system. I don't feel like I'm using Android. This feels different to me. It doesn't have the same level of customization that Android users have come to appreciate. That being said, if you are an Amazon Prime member, this device has been tailored to be your content entertainment machine. It's simply a fun way to consume your magazines, books, etc.There are 3 on-screen buttons on the bottom of the device. The middle button immediately takes you to your home screen. The button to the left acts as a sort of ""back"" button. It also lets me get rid of my keyboard when I don't need it on screen, but it's open. The button to the right is super important. It took me a couple of days to realize what it does. That square shaped button is what you press you see what apps you have open. It lets you switch between apps, but it also lets you see which apps you have open and close them out. You can close them by pressing the ""X"" button in the corner of the window that appears or by touching the app window and swiping to the right. If you leave all of those apps open and you never close them, you'll drain your battery. Make sure you use that little square button to clear your apps.The device has several menus that you swipe left to view. First, you start with your home screen. You literally can stay on this screen and do anything you need to do on the tablet. All of your apps are housed here. You swipe up to view all of them. The tablet comes with several apps pre-installed such as Slik, Amazon's own internet browser, Audible, Good Reads, the Amazon app store, a weather app, etc. You can go to the Amazon app store to download other apps such as Twitter, Facebook, etc. You can combine the apps on this page into folders. You just drag one app to another app and a folder appears. This made my home screen much more manageable. You can change the size of the font on the home screen from normal to large or small in the device settings. This feature doesn't necessarily increase the size of the font within your apps, however. I believe it only changes the font on your main screens.If you have a magazine or newspaper subscription that is connected to your device, when you have a new issues, it will show up at the top of your home page screen under the heading of ""new items."" The device comes with a free 6 month subscription to the Washington Post. You'll see that under ""new items"" when you initially activate your tablet.You can change the wallpaper on the screen to use one of your own photos. You can do this through the settings menu on the device. If you want to use one of your own photos, however, you need to either take it on the device or move it into Amazon's Photos app, which is a cloud-based app.So far, I haven't found a way to effectively use a different photo management app that will let me change my wallpaper. I'm not crazy about the Amazon Photo app. I found it annoying to move my photos from my phone into Amazon's cloud just so I could view them on my tablet. That being said, I'm not planning to take photos on this device. I just wanted a few pet photos on there and the ability to change my wallpaper.Beyond the home screen, you can swipe to the right to view your other screen. They are pre-arranged to be: books, videos, games, shop, apps, music, audiobooks, and newstand. All of those screens are connected to your Amazon account. For example, if you have Kindle books you've already purchased, they automatically will appear under the Books menu. Your magazines and newspaper subscriptions will appear under the newstand menu. There doesn't seem to be a way to change the order of the menu pages. That bugs me, but it's not the end of the world. There's also one menu to the left of the ""home"" menu. It's the ""recent"" page. It shows you what you've received looked at on the tablet. I never use it, but it might be handy for some people.One of my favorite features of this tablet is Amazon's ""On Deck"" capability. If you're an Amazon Prime member, Amazon will periodically download a video to your device that it thinks you might like. The items don't count against your pre-installed memory and they automatically deleted off if your memory starts getting full. You can turn off the ""on deck"" feature if you don't like it. I've been content with the video playback capability. This isn't my major use of the device, but the images look fine and the audio is OK. I'll talk more about the speakers later. My other favorite feature of this tablet is viewing magazine content through the Newstand. I've tried 3 magazines on here and they all look gorgeous. Now, I can always have my magazines with me so if I'm stuck at the airport or at the doctor's office, I always have them. One of my regular magazines includes a free digital version of the magazine for free. I just had to connect my account to the device. This allows me to download the back issues of the magazine for as long as I've had an account. My other magazine didn't include a digital edition so I canceled the print edition of it and switched to the digital version. (It was an inexpensive magazine, anyway.) There are several magazines that you can try free for 30 days on the device. I did this with a third magazine and decided to keep it for a year. Viewing magazines on this gadget is a pleasure.The Kindle Fire doesn't come with the Google Play store installed. You can side load it to the device without rooting it (and breaking your warranty.) You can Google to find the instructions to do this. It's not difficult to do if you're fairly comfortable with technology. It probably took me 10 minutes. Most of the apps I wanted were in the Amazon store, but there were a handful that I had paid for through Google Play. The only way I could have them was to go back to access that store. They have worked fine so far. I despise the keyboard that Amazon pre-installed on this device. There are no lines between the letters on the keyboard. I suppose it designed to be better for swyping through keys, but I hate it. I fixed that problem by going to Google Play and downloading a new keyboard. It was a pretty easy problem to solve so I can't complain.Apps that are connecting to the Internet can be a little slow to load on this device compared to my other gadgets, but that generally doesn't bother me. If you were using this tablet to replace your personal laptop, however, that might drive you crazy. The screen on this device isn't bad. If I compare it to my fancy phone, it's not as shape, but when you think about the price of this device compared to my smartphone, the screen is outstanding.The speakers are OK. There are two of them located on the bottom of the screen. I won't say that they are fantastic. They aren't. In my opinion, they are fine for watching YouTube or a television show. They are not OK for listening to music if you are an audiophile. You can make it a little better by downloading a different music app instead of relying on the pre-install app, but still your music will sound tinny. That being said, you can always connect your tablet to a bluetooth speaker, use a pair of headphones, etc.This device wasn't made for taking pictures. It has a front and back camera, but they aren't designed to be spectacular. I'm not using them.I find this device a little difficult to hold in my hands. I think that's partly because of the size and partly because it feels very slick. Also, I do have some hand problems (similar to someone who has Carpal Tunnel syndrome). I think it will be easier to handle once my case arrives. I'm still waiting for it. I'm greatly enjoying this device. It's simply fun to use the tablet. There are weaknesses that come with that lower price tag, but you legitimately get a lot of bang for your buck, particularly if you regularly use Amazon services. If you don't typically use Amazon and you are just looking for a tablet for viewing the Internet and you're looking for a low price tag, this device may be OK for you.",0.1364687309935244,Positive
40.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I bought this to replace a damaged much more expensive tablet of my daughters. Great item and just as nice as the more expensive one. She absolutely loves it.,0.22857142857142856,Positive
41.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Fantastic tablet fire one is great. Small and portable,0.3166666666666667,Positive
42.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I purchased this product with an eye on simply trying out a tablet. It has become a product I use every day. You have to get used to the Amazon app store, which is different than the Google Play store, though it is still android-based. The tablet is fast and the user experience is satisfying. I purchased the 32Gb. model for the extra storage space. It is a great tablet for under $100!",0.2833333333333333,Positive
43.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","Decent little tablet if you are not a game player. Tablet shuts down and I cant get it back on when I play games for long periods of time. It's not my ipad, that's for sure.",0.06765873015873015,Positive
44.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Does a lot more than old tablet.It Hasmore memory.,0.3,Positive
45.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","Excellent value, lets me lug all my favorite books around and read whenever. Wouldn't be without it.",0.75,Positive
46.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I love my Amazon Fire HD 8. It's not too small and not too big. I was looking at other tablets, and decided on the Amazon Fire HD 8 because of the price, and because I have Amazon Prime, I purchased it online at Best Buy, and then picked it up at the store on Black Friday. It is my first tablet, and so I wanted to start with one that I can have fun with, and I am. I do have a laptop for important things.",0.21203703703703708,Positive
47.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I have put off buying a tablet because all the ipads I tried with friends were hypersensitive making it difficult for me to navigate easily. This one is the bomb - I am 68 and not a techie but quite intelligent - this Kindle Fire is a perfect fit for me and does everything I want it to do and more with great speed and wonderful resolution. I am new at tablets and look forward to enjoying learning all that this Kindle Fire will provide for me - so far each step has been a breeze. I just love it.,0.4724747474747475,Positive
48.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",my daughter just loved this kindle fire. she said it was the perfect gift that she could receive.,0.85,Positive
49.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I love my kindle fire. Its a great reading device.,0.65,Positive
50.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","Easy to set up, great picture love it! Keeps my kids entertained and they love it also ....it was a gift.",0.5895833333333333,Positive
51.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!",-0.020085470085470084,Negetive
52.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Easy to use with great picture. I would recommend it to a friend.,0.6166666666666667,Positive
53.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",This product was purchased for my Grandson. He had a fire 6. He however loves the HD 8. He uses it for music & gaming mostly. Great electronic device.,0.8,Positive
54.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",This works great. I read a LOT and I needed something that would handle all my eBooks. It has all the other bells and whistles as any tablet but I use it for the eBooks and one game. Excellent!,0.31875,Positive
55.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",So far the tablet has been working without any issues. Haven't used it enough to rate it any higher but time will tell.,0.11666666666666665,Positive
56.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","This is the right device to play with puzzles, you can avoid samsung/verizon constant advertisements. Only wish the battery would last longer or charge faster.",0.07142857142857142,Positive
57.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",My Fire is compact and easy to use. Mainly used to read online books at lunch time. The battery lasts much longer than previous tablet I had and charges much quicker. very happy with my Fire.,0.3055555555555556,Positive
58.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Used it for watching television shows. The picture was clear and the audio was decent for the location of the speakers.,0.13333333333333333,Positive
59.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","great kid friendly product, hours of enjoyment for all.",0.5875,Positive
60.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Only negative is the apps. Thought they were from android but they're an Amazon version and limited.,-0.12380952380952381,Negetive
61.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I have really enjoyed my new kindle and the ability to take pictures. It stays charged a long time when I am reading a book or watching a movie. I just wish that kindles could run on an LTE network as well when you do not have a WiFi signal.,0.19545454545454544,Positive
62.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","The clarity of the screen and the back-lit text makes this an improvement from my old tablet. I now can read this in low light and enjoy the color as well. I am enjoying my new Kindle, but it did present some challenges in its set up. I would recommend getting help in the store to get you started.",0.21948051948051944,Positive
63.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I have had this for several weeks. It works great. I am very satisfied with it so far.,0.38750000000000007,Positive
64.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","This is my 3rd Kindle upgrade. I love everything about it. The ebooks read to me at night, the games and the movies show extremely well...feels as though I am right there. My kids have ipads...but I'm stuck on my Kindle.",0.16517857142857142,Positive
65.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","Never without my Amazon HD 8 - great for reading, games and surfing the networks.",0.8,Positive
66.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","Awesome and best e-book reader. I love the smooth page translations, bedtime shade and perfect hand held device. Kindle Fire has took their e reader to the next level. Great apps, music, and storage expansion for the price.",0.6714285714285715,Positive
67.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Bought this for a work fundraiser and the recipient enjoyed it,0.5,Positive
68.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I think this is a great product and I would recommend it.,0.8,Positive
69.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",it was a good deal for this unit. they even beat amazon....,0.7,Positive
,name,Reviews,0.0,Moderate
0.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I woke up to a nice surprise this morning: a new kindle as a gift. I have an iPad and a Kindle DX, but I guess someone heard my complaints of them being too heavy and difficult to do extended-reading on. Don't get me wrong, I absolutely love my iPad and DX, but this new generation of Kindle is perfect for reading outside and for long periods of time. The iPad gets completely washed out in sunlight and often irritates my eyes staring at it for more than a couple of hours. The DX was my go-to device for those extended/outdoor reading periods, but now I have a new friend for reading novels. Instead of a replacement, this one seems more like a companion to the other devices and is a different class. The iPad works great for web browsing, shopping, productivity, games, etc while the Kindle falls short in those areas. The Kindle works great for reading novels, where the iPad falls short. For those that love to do extended-reading of magazines, newspapers, research articles, etc, I find that the DX is the go-to device.br /br /Without a doubt, the size and weight of the new kindle is the biggest draw for me. It's smaller than the last edition by a significant margin. I've played around with the Kindle 2 and was impressed, but now looking at the size of the new Kindle, I'm blown away. It's the absolute perfect size. Smaller would be unmanageable and larger wouldn't feel nearly as good. This is a device that you can hold up, read, and just forget that it's there. Compared to other e-readers I've tried, it's much smaller and much lighter.br /br /One of my biggest complaints about the previous generation Kindles and the DX is the speed. It sometimes takes a while after you push next page' for it to actually change.Read more",0.2125679875679876,Positive
1.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",I use to hate to read but now that I have my Kindle and I can change the size of the font so this old lady can see the words better I love to read.,0.07499999999999998,Positive
2.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","All of them quit working. There's absolutely no way to revive them once that battery loses power If NOT charged immediately, if even just a few weeks go by, NO HOPE of ever using your Kindle again. A major flaw",-0.13437500000000002,Negetive
3.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","I recently ordered my 8th Kindle. It was to replace my 7th Kindle which I unknowingly crushed. I love the Kindle Keyboard as my clumsy old hands tremble too much to type on a touch screen. For me, newer is just more frustrating. However, new Keyboard Kindles are scarce on the ground, so I got a reconditioned one. I noticed on my account page that Amazon recognized my new Kindle as soon as I bought it. When it arrived, however, it was not registered to me and it claimed it could not connect to my home WiFi. So I called my internet provider. I waded through that companys automated menu beginning with press 1 for English. That irritates me as I think English should be the default language in this country. But pressing on, I provided my 9 digit phone number, my 10 digit account number, my 9 digit zip code, my address, my 8 digit birthday, and the name of my favorite pet, my first car and my oldest nephew. Then I listened to an automated menu that had a 9 item selection none of which exactly fitted the problem I was having. After all this, I was asked if I would provide feedback after the call. I know this company and I was sure I would have comments to make, so I pressed 1 for yes. Then instead of finally letting me speak to a person, the automated voice directed me back through the forest of numbers I had already provided. Patiently I retyped all I had already typed. This time I was cannier. I refused the opportunity to give feedback and was finally connected to a person a person with a strong foreign accent and a bad phone connection. Didnt I press 1 for English After struggling for several minutes I begged for a supervisor as I could not understand the English spoken by this person. I was eventually routed to three other people with a hold time between each new connection as each person I spoke to did not handle my problem. I asked for phone numbers every time so I could reconnect if my call was disconnected accidentally. Finally I found a person who could help and did indeed get a connection established between my Kindle and my WiFi. I again asked for a telephone number in case I had further problems. Im sorry. I do not have a phone number that you can call to connect directly to me. Well, I should have known. I had been on the phone for 50 minutes.Then my Kindle would not download my archived items. So I contacted Amazons Help Line. I got an American in the first minute. I did not have to press anything I explained my problem. The Amazon American fiddled with a few buttons on his end and my Kindle began working correctly. I was on the phone for 4 minutes.",0.044069264069264064,Positive
4.0,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Great. Love it.,0.65,Positive
